986 64
6 0.02569023 0.18134604 0.46350917 0.18758646 0.08349094 -0.10314088 -0.42328414 -0.2064365 0.098379605 0.032595847 0.09581908 0.26783952 -0.0041298815 -0.33272007 0.0008905483 0.39019167 -0.35897818 0.035371207 -0.07883205 -0.16415545 -0.14866523 0.18019958 0.45098224 -0.6013331 0.026304783 0.2702465 -0.06448186 -0.5414564 -0.22886445 -0.110079885 0.05746782 -0.20101248 0.004285419 0.21938248 -0.017690627 -0.08691755 0.24702336 -0.24514821 -0.0475068 -0.0683119 0.113910094 -0.12528221 -0.053500667 0.27998778 0.4423321 -0.13483767 -0.06214399 -0.51954156 0.1857144 -0.09520005 0.061209768 -0.050677236 -0.3251639 0.074306116 -0.21554376 0.39400715 0.095144264 0.028083017 -0.8073423 -0.34206572 -0.25074372 0.2842209 0.11436417 0.36819762
167 0.37303013 0.017715165 0.002395853 0.30407563 0.0099569755 -0.21976452 -0.15922745 -0.28651986 -0.008838614 0.033214655 0.17259298 -0.17923205 -0.36737216 -0.11651942 -0.23449586 0.25335646 -0.03861041 -0.04364129 0.088219546 0.13302046 0.11900066 0.43510258 0.24744879 -0.2476709 0.29523417 -0.04564595 -0.08108858 -0.017479837 0.023067428 -0.5392883 -0.22662069 -0.19198029 -0.46818578 0.08881371 -0.430641 0.1737298 0.33296916 -0.026155995 -0.12204734 -0.09133533 0.26677805 0.02354432 -0.19503851 -0.03269319 0.46995437 -0.22558922 -0.21379067 -0.21879467 -0.19514585 0.004017434 0.011972102 0.30669898 0.12754864 -0.039885793 0.1588256 -0.010772223 0.27385977 -0.112076454 -0.12578413 0.05130697 0.12447551 -0.15104088 0.14349759 -0.07955338
107 -0.049006063 -0.16627198 -0.11179406 -0.21254526 0.17629294 -0.39024246 0.08362724 0.20574856 -0.124418184 -0.025421735 0.19936143 -0.28307196 -0.10232485 -0.27525303 0.09114469 0.48213091 -0.17511068 -0.04225593 0.01636804 0.45042378 0.20954071 0.15886149 0.25626963 -0.31667227 0.054928664 0.3900866 -0.29579893 -0.019155351 -0.043990493 -0.16385014 0.06053787 -0.13429935 -0.3099263 0.28535676 0.09051209 0.04775222 0.08019659 -0.29703045 0.48078316 -0.08477057 -0.005439003 0.14942795 0.18183427 0.044605106 0.5966146 -0.119001225 0.5689759 -0.2150952 0.29254356 0.32716018 0.030915158 -0.14068909 -0.068015665 0.3129061 0.09536836 0.018759523 0.22865412 0.06719835 -0.19968843 -0.0037712795 0.017635446 -0.1472095 0.45403853 -0.18979873
298 0.27504984 0.36722854 0.30667308 0.5036106 0.000611539 0.023098378 0.16658068 -0.3339604 -0.02852797 0.07692677 0.2665181 -0.2526365 -0.36777076 -0.4147106 0.28873405 0.23667578 -0.14060526 -0.12371495 -0.26047993 -0.12827097 0.39891076 0.25223055 0.22004019 -0.39635456 0.01632963 0.18299018 -0.049472414 -0.17266892 0.002656078 -0.27053368 0.5307554 -0.13422734 0.16769025 -0.16014867 -0.3972956 0.24323758 -0.19212444 0.035653092 -0.25996158 0.02234128 0.036087837 0.3789629 -0.21500164 -0.24125741 -0.120134875 -0.3992541 0.15208086 -0.608367 -0.09286931 0.10512262 0.31344956 -0.027060697 -0.40576515 0.54543334 -0.19711214 -0.28025547 0.044921298 0.1768962 -0.052187704 -0.13869388 0.10319725 0.12871043 0.37541884 0.2698842
106 0.25299722 -0.059872374 0.35216752 -0.38264814 0.07722885 -0.5728093 -0.08994616 -0.012994669 -0.103291824 0.19005054 0.092678145 -0.2712684 -0.34782058 -0.10430267 -0.12634012 0.117023565 -0.06818428 -0.06650333 -0.17556751 0.31099805 0.5207281 0.5786285 0.43495303 -0.3131076 -0.123116255 0.31876573 0.17971785 0.023539761 0.15393454 -0.2847701 0.05579574 0.13188827 0.095126934 0.006542785 -0.33171114 0.018930009 0.027443875 -0.038050503 0.0996879 -0.078793906 -0.36681643 0.07237247 0.16824661 0.022944443 0.2311129 0.04233807 0.2607264 -0.14879963 0.029946202 0.1631962 -0.12282875 -0.16302079 0.06380035 0.006745397 0.25335798 0.32536146 -0.096009955 -0.1615715 -0.25372455 0.106117114 -0.12772699 -0.010684277 0.08145503 -0.23786683
83 -0.0023139515 -0.17482613 0.35537013 0.23533587 -0.046610247 -0.43183342 0.04814393 0.062468488 -0.024759607 0.17110059 0.19350725 -0.042405378 -0.19818084 -0.14578576 -0.11076942 0.14655063 -0.41287807 0.05527739 0.07280785 0.19547574 0.051372655 0.44466475 0.28568274 -0.067202635 0.11152896 0.32853496 -0.14637403 -0.22947253 0.22982296 -0.47947052 -0.070529625 0.0515909 0.014296821 -0.14375906 -0.25548315 -0.054950487 -0.13069445 0.027392982 0.07514132 -0.22708172 -0.112350225 0.03656977 -0.11234133 -0.42202377 0.15494195 -0.03145241 0.17492914 -0.26360932 -0.06403262 0.089943804 0.1300408 -0.09188541 0.1021426 0.16062737 0.42312318 -0.018324284 0.02727999 -0.21528429 -0.25030094 0.14614794 -0.009145665 -0.2536936 0.29361856 -0.003189489
22 0.15853596 0.055671204 0.24846853 0.029624393 0.17526233 -0.24238333 -0.13686897 0.09303818 -0.11593349 0.31483647 0.36918455 -0.30290845 -0.03524703 -0.14905262 -0.1491365 0.56698847 -0.21104789 0.04164584 -0.45164979 0.50161546 -0.013812753 0.29630527 0.29012161 -0.50862277 0.2195493 0.3964259 -0.43053508 0.06766478 0.016971678 0.23158552 0.4160214 -0.13617513 -0.12983385 0.49222603 -0.34600946 0.15468048 -0.023848448 0.18949622 0.16477785 0.028729538 -0.15241784 -0.08767174 0.07917792 0.10398188 0.22360228 -0.12785275 0.22614244 0.043239806 0.26397014 0.25484708 -0.019070065 -0.09174045 -0.00908919 0.46055433 0.14890124 -0.1928639 0.106106356 0.28222454 0.14490199 0.32516775 -0.27453136 -0.2865081 -0.15689725 0.26344678
210 0.03924865 -0.2035139 0.27322167 0.48674563 0.046546515 -0.030901631 -0.2530886 -0.06794846 -0.13162641 -0.34709185 0.39437842 -0.29956764 -0.10880117 0.16295153 0.08443396 0.025787966 -0.4137223 -0.04770981 0.21399252 0.1643086 0.23429179 0.47813866 0.35484558 -0.35371277 -0.2394067 -0.09512653 -0.41169387 -0.07753898 0.08381469 0.099642865 -0.0914135 -0.090437286 -0.1602463 -0.0046033273 -0.57954323 -0.29466015 -0.015583923 -0.25677523 0.10081994 0.09245826 0.37431896 -0.23446725 -0.0602463 -0.08173367 0.19933197 -0.019664103 0.47148496 -0.31007496 0.1765847 0.11598463 0.107307926 0.09490446 -0.10362158 0.21388939 -0.10514694 0.11170769 -9.211072e-05 -0.1809349 0.00594317 0.23701075 -0.013799273 0.21371818 -0.04096226 0.012782228
279 0.088148676 -0.29476383 0.14034288 0.018719964 0.10962917 0.0027718525 0.10310422 -0.0031711755 -0.08614854 0.2906667 0.19821312 -0.32285553 -0.111762166 0.0024612364 0.04962756 0.37880445 -0.25106797 -0.19355825 0.10667553 0.29606646 0.25719923 0.08971379 0.3491593 -0.01851623 0.2640977 0.031276543 -0.23849344 -0.048741676 -0.13365577 -0.45030773 -0.062365804 0.2621563 -0.2909807 0.28227076 -0.39022362 -0.23829773 0.25453037 0.045303363 0.018671721 -0.12649707 0.0077151987 0.0024033028 0.06897869 -0.12995745 0.0707667 -0.011221604 0.06721953 -0.37783545 -0.031036472 0.25918102 0.23124558 -0.05096146 0.20210391 0.14762482 0.11312469 -0.07361722 0.117230065 -0.34109548 -0.36906052 0.40756252 -0.22243996 0.13367942 0.60920644 -0.353146
256 0.2840974 -0.24631391 0.3914376 0.13506767 0.09638566 -0.3444787 0.08314785 0.13280658 -0.28457353 0.23778705 0.25679076 -0.14907356 -0.11285964 0.2437886 0.31657287 0.42826906 -0.20470846 -0.16718909 -0.034304395 0.29955983 -0.10972881 0.119312115 0.3907735 -0.10702371 -0.107324675 0.44727072 -0.31503415 0.01912657 0.08543329 -0.34644693 0.20033842 -0.24518122 -0.17330223 -0.03386668 -0.28669074 -0.234493 -0.00971079 -0.119333565 0.111331254 -0.29152834 0.24913915 0.104396634 -0.16689637 -0.034890655 0.033980343 0.17945471 0.014345164 -0.13806033 -0.11916391 0.25795415 0.024116032 -0.10672157 -0.24786934 0.45722017 0.03340823 0.49153912 -0.13223368 -0.19097924 -0.17161101 -0.13496852 -0.07242347 -0.04755291 0.35786104 -0.10777978
330 0.020489905 -0.14925362 -0.084664755 0.23884423 -0.82852876 -0.43507698 -0.11038212 -0.015275492 -0.16543803 -0.055916328 0.10574649 0.010112816 -0.11433748 -0.60988945 0.28111225 0.15897302 -0.0652213 0.28575236 -0.15293762 0.16654441 -0.23819378 0.2628435 0.27161852 -0.43746907 -0.086624525 0.074830495 -0.1378997 -0.114993475 -0.07936263 -0.36596826 0.18467212 0.105376504 -0.31720126 -0.0045260172 -0.1659921 -0.3720614 0.47959477 -0.08167835 -0.22128567 -0.07060009 0.13410619 -0.10809807 0.0052134953 -0.118490405 0.5392562 0.20926827 -0.30934986 -0.49945536 -0.29807064 0.2762949 0.10814622 0.28350553 0.24005719 -0.17093427 0.07283265 0.14243105 0.122441635 -0.32416672 -0.21279 -0.02162826 -0.30603683 0.14607376 0.3644732 0.13213308
88 0.0056503643 -0.14796367 0.09908072 0.11080413 -0.18935046 -0.5432288 0.13079731 0.08022734 -0.41595897 0.3093196 0.3326032 -0.19213054 -0.3198514 -0.15464105 -0.36596045 0.17525329 -0.23451425 -0.050358396 0.0010367045 0.4827235 0.3180286 0.31518382 0.31972042 -0.22897995 -0.13802245 -0.0999044 0.059688415 -0.08867595 -0.10511923 -0.25461248 -0.13706893 0.01929326 -0.17723222 0.010984645 -0.43830913 0.16660738 0.30788395 -0.18398522 0.4991014 -0.0070083058 0.0069189235 0.072891146 0.10147514 0.09258318 0.2617815 -0.03814345 0.32966253 -0.093117595 -0.38881132 0.22562267 0.17856638 0.016350068 0.08682703 0.19887441 0.038823854 0.29748997 0.026805937 0.1457245 0.12515534 0.23345408 -0.03194751 0.13270251 -0.07917471 -0.40342715
378 0.44323128 -0.25806934 0.2779493 0.17335649 0.13544923 -0.35906237 -0.12136049 -0.3059234 -0.16525175 0.5341597 0.19243738 -0.25163186 0.34684497 -0.18928607 0.1323435 0.14339364 -0.2654153 -0.18882564 -0.004173056 0.32869878 -0.005973846 -0.08621644 -0.18555759 -0.32807016 -0.13399664 0.42692074 -0.02860193 -0.63638043 0.38394317 -0.18924032 -0.28693214 0.3201459 -0.078512855 -0.35494095 -0.04471244 0.1867728 0.2100282 0.047434483 -0.18678245 -0.020159462 -0.19306143 0.5581456 -0.22069424 0.057715137 0.14123641 -0.4124233 0.19313857 -0.1590791 0.081642576 0.5995365 -0.041950192 0.4191848 -0.34791535 0.0071630157 0.09972434 -0.024256175 -0.15676273 0.2890664 -0.30453882 0.26149708 -0.20272256 0.15962067 0.10390928 -0.096816525
45 0.29640147 -0.2678489 0.21285133 0.39838055 0.31105268 -0.090787165 0.14926939 0.15273209 -0.7181246 0.12706235 0.14714515 -0.28366998 -0.056699704 -0.17399916 0.21063578 0.50240475 0.20497413 -0.17229435 0.19077967 0.19841139 0.601719 0.52770174 0.12943362 -0.2832832 -0.005187895 0.21622796 -0.13080527 0.31942216 -0.028693968 -0.00022978215 0.2324156 -0.021972293 0.071927704 -0.2530236 0.029957842 0.16329925 0.027374092 0.14302082 -0.158002 -0.19940142 0.23748158 0.053226072 0.049707986 -0.09952422 0.41528413 0.11086398 0.19937225 -0.19363132 0.1843551 -0.003691619 -0.023495425 0.4127496 -0.19545649 0.037852827 0.06325996 -0.03249899 0.4722996 -0.32308486 -0.6221298 0.23626964 -0.0015729754 -0.12660114 -0.42363563 0.40268797
249 0.1919271 -0.028091678 0.34123912 0.11867201 0.14477393 -0.14877814 0.035341542 0.10146125 -0.11934344 0.09928151 0.1359709 -0.09675648 -0.4056396 -0.28078753 0.018204466 0.34443182 0.0533317 -0.22349785 -0.14199539 0.44499928 0.21958496 0.5725052 0.3046258 -0.12821853 0.0753788 -0.04258046 -0.04347429 -0.078144185 -0.004467674 -0.29717752 -0.04009738 0.0063031525 -0.072275065 -0.090625376 -0.034896266 -0.09026655 0.11093183 -0.21287884 0.25010872 -0.089452125 -0.025738325 0.07266538 -0.04371429 -0.048125587 0.5751829 0.13186699 0.25218666 -0.36696032 -0.1519984 0.10754362 -0.06716552 -0.16524933 0.10057871 0.11404633 0.14849329 0.035754602 0.027143307 -0.10781696 -0.20190282 0.21204247 0.16910191 0.17997147 0.21921194 -0.044237554
419 0.042834293 0.101694755 0.6956678 0.19921957 0.017767148 -0.26142475 -0.005384355 0.33220616 -0.2930559 -0.035434842 -0.0675628 0.123810254 -0.22861646 -0.11563828 0.15240385 -0.07503999 -0.6799695 -0.08612837 -0.15176336 -0.09165206 0.024686115 0.455791 0.3509312 -0.26193184 -0.00018932152 0.28147265 -0.1409281 -0.33668044 0.17404161 -0.18714286 0.16448835 -0.2347571 0.1264409 0.008061954 -0.05022419 0.24265076 -0.11736364 -0.2262102 -0.03074047 0.14551109 0.08940323 -0.10346133 -0.5220354 0.03331807 0.52094835 -0.3225284 0.033260897 -0.29843324 0.030584902 0.1440344 0.109824196 0.32021615 0.05119649 0.24193254 0.039519157 0.05998492 0.38104793 0.006790529 -0.11507215 -0.09560287 -0.22575249 -0.179598 0.03517913 -0.07244431
97 0.14325418 -0.08613376 -0.07866908 0.06746777 -0.28622866 -0.26425907 -0.12683089 0.008572845 -0.10884709 -0.018481001 0.3377194 -0.2591315 -0.35994637 -0.28392583 0.13081135 0.002790557 -0.6054724 -0.028368434 -0.48696667 -0.11109132 0.08282501 0.46522284 0.4699318 -0.6561226 -0.043987866 -0.23580927 -0.30145025 0.12094758 0.2341648 -0.107512 0.22190467 0.13188618 -0.017079417 -0.18473418 -0.46029148 -0.3456757 0.16628027 0.1602003 0.03783333 -0.44392785 -0.15944712 -0.26023737 0.13257173 -0.06944983 0.11995141 -0.057891656 0.158972 0.09534332 0.5362458 0.37060067 0.3262607 -0.10412851 -0.25629357 -0.1155168 -0.03888561 0.30800673 0.12593499 -0.094047524 -0.29789093 -0.39676303 -0.145344 0.33707377 -0.026852306 0.40618318
115 0.3111951 -0.18893342 0.03391977 0.17312442 -0.23508576 -0.61047065 -0.023319323 0.23740399 -0.23558931 0.27802786 0.35261616 -0.19104974 -0.27807704 -0.10964842 0.3015734 0.46956593 -0.026053987 0.035195433 -0.31887746 0.17657466 0.07929643 -0.047661316 0.4013442 -0.34973133 -0.08362009 0.21622437 -0.340224 -0.11522176 -0.018404987 0.07650571 0.013738813 -0.17299779 -0.15695317 -0.061101876 -0.3327007 -0.28594697 0.32319355 -0.18858042 -0.0991967 -0.038094528 0.081838176 -0.22704117 0.22703233 -0.026879694 -0.04479287 0.01716099 -0.24216217 -0.39441496 0.0005413965 0.21343568 0.14510386 0.22806945 0.10015238 0.1925831 0.117566146 0.1020025 0.10403137 0.07532608 -0.073483154 0.09218258 -0.065366715 0.15542814 0.08086305 0.298909
277 0.1752641 -0.6353907 0.0936405 0.38107818 0.15188637 -0.2920228 0.048009466 -0.09900363 -0.4722371 0.17214133 -0.04619627 -0.27471107 -0.09389155 -0.21516277 0.12323351 0.14653407 -0.32267737 -0.2295321 -0.3086116 0.22300816 0.15690547 0.12745912 0.1958552 -0.2378217 0.10500142 0.1427815 0.35238943 0.13981064 0.051668335 -0.024190828 0.014477607 -0.13204762 -0.07609774 -0.29784742 -0.3216775 -0.10376729 0.14824937 -0.22399528 0.1511386 0.04684205 -0.16320057 0.101379536 -0.14756624 -0.007985571 0.037867106 0.012155678 0.15486653 -0.23796241 0.10148794 -0.31442723 0.0030124732 0.2645921 0.11555969 -0.16578461 0.116336405 -0.18552674 -0.058111716 0.18574983 -0.28657177 0.13651612 -0.4583185 0.2809914 0.51600844 -0.00750399
450 0.43909606 -0.06432546 0.15703316 0.02158074 0.76282984 -0.18003449 0.0140899 0.2665069 -0.64060163 0.13327384 0.13926372 0.16373374 -0.616587 -0.09616285 0.26129583 0.3442978 0.1438105 -0.12031895 0.39887965 0.2521879 0.33296937 0.12585026 0.17863452 -0.5914766 -0.19887199 0.3582825 0.064621665 -0.16320316 0.138002 -0.06566263 0.027522843 -0.056214135 0.052516006 -0.5692568 -0.13768491 -0.23649369 0.779103 0.20591357 0.26537895 -0.25634632 0.35008302 0.17417999 -0.12265698 0.43526068 0.7744041 0.040798057 -0.26142678 0.025179949 0.031121012 0.08014749 0.2193739 -0.069142684 -0.028982783 0.43625546 0.41047797 0.19364552 0.3216725 -0.019984145 -0.1392516 0.2314057 -0.072572954 0.059348635 -0.49400958 0.07100029
796 -0.05618308 -0.313715 0.23476753 0.5462367 -0.121405646 -0.20008211 -0.22122663 -0.27426332 -0.368205 0.372305 0.51282233 -0.18264279 -0.13091862 -0.24641117 0.1124262 0.20428887 -0.36396208 -0.020209441 -0.3156101 0.33167073 0.11885488 0.17904703 -0.03862803 -0.23921587 -0.12869832 0.232102 0.29033414 -0.38355112 0.062415402 0.072685115 0.1001385 0.0017426877 -0.2587233 -0.1274985 0.18793744 0.39829192 0.3361511 -0.07007789 -0.01926592 -0.28792876 -0.02813574 -0.12881751 0.16767238 -0.07971998 -0.056202702 0.19837363 0.112420194 -0.31605747 -0.217537 0.19879395 -0.26680312 -0.46798265 0.15754223 0.10161916 0.34531552 0.2985977 0.06552542 -0.1595054 -0.2544074 -0.15057133 -0.5976544 -0.1999332 -0.030493453 0.063431084
142 0.29280204 -0.31553265 0.41513878 0.07766537 0.12127568 0.001515906 0.03581375 0.18003395 -0.5455863 0.06659972 0.256373 0.14878719 -0.43225586 0.25123802 -0.05651803 0.4840072 0.048258368 0.07679104 -0.1029354 0.35017395 0.29824018 0.57496667 -0.04373739 -0.4666371 -0.1753326 0.013852052 0.048539158 0.20346873 0.29838857 -0.11170978 0.37791526 0.09687932 0.17488731 -0.23792472 -0.03880003 0.0952473 0.42764086 0.19730906 0.046807356 -0.22227614 0.41871193 0.12921622 0.017581234 0.021039871 0.44429776 0.07725881 0.10889651 -0.14397886 -0.09230308 -0.36151168 0.22814555 0.30729216 0.25226504 0.13592815 0.39079693 -0.4272261 0.3116472 -0.0776263 -0.6831919 0.18408394 -0.14013669 -0.031713568 -0.5729239 0.0030351186
82 0.21586283 -0.03770269 0.1580421 -0.17961271 0.09107856 -0.53382546 0.09662163 0.1986657 -0.2414333 -0.17210737 0.1413519 -0.3965128 -0.15096894 0.2022244 0.1647571 0.13987048 -0.2913522 0.20706585 -0.081164815 0.1731491 0.10656166 0.1891953 0.23758867 -0.37557915 -0.1158986 0.51122296 -0.2470062 0.17182802 0.02131234 0.13196346 0.1552924 0.09687343 -0.083442144 -0.3970129 -0.4005911 0.025958212 -0.21061392 -0.19049685 0.11692884 -0.11278606 -0.115763694 -0.09330337 0.014748057 0.17278902 0.45219597 0.011670911 0.11856218 -0.375918 -0.0081850765 0.25836304 -0.12009486 -0.13416152 0.43061632 0.2624207 0.20868887 -0.1427347 0.027527675 0.14175835 -0.33536503 0.15278964 -0.15600458 -0.09218318 0.239205 -0.0030264992
